Date,Time,Treatment,Block,Donor,Female,Feed,Size,Laid,Count,Dead,Day
11/2/2016,12:15 PM,28,3,5,478,0,,0,,0,4
11/3/2016,1:30 PM,28,3,5,478,0,,0,,0,5
11/4/2016,2:52 PM,28,3,5,478,1,full,0,,0,6
11/5/2016,1:30 PM,28,3,5,478,0,,0,,0,7
11/6/2016,10:45 AM,28,3,5,478,1,partial,0,,0,8
11/7/2016,2:10 PM,28,3,5,478,1,partial,0,,0,9
11/8/2016,10:22 AM,28,3,5,478,0,,0,,0,10
11/9/2016,12:10 PM,28,3,5,478,0,,0,,0,11
11/10/2016,11:50 AM,28,3,5,478,1,partial,0,,0,12
11/11/2016,1:30 PM,28,3,5,478,0,,0,,0,13
11/12/2016,3:10 PM,28,3,6,478,0,,1,82,0,14
11/13/2016,1:45 PM,28,3,6,478,0,,0,,0,15
11/14/2016,12:40 PM,28,3,6,478,,,0,,1,16
10/29/2016,1:45 PM,28,3,5,479,1,,0,,0,0
10/30/2016,1:55 PM,28,3,5,479,0,,0,,0,1
10/31/2016,1:45 PM,28,3,5,479,0,,0,,0,2
11/1/2016,9:10 AM,28,3,5,479,0,,0,,0,3
11/2/2016,11:45 AM,28,3,5,479,0,,0,,0,4
11/3/2016,10:40 AM,28,3,5,479,0,,0,,0,5
11/4/2016,2:37 PM,28,3,5,479,,,1,149,2,6
10/29/2016,3:45 PM,28,3,5,480,1,,0,,0,0
10/30/2016,1:25 PM,28,3,5,480,1,partial,0,,0,1
10/31/2016,2:15 PM,28,3,5,480,0,,0,,0,2
11/1/2016,9:10 AM,28,3,5,480,0,,0,,0,3
11/2/2016,1:30 PM,28,3,5,480,0,,0,,0,4
11/3/2016,11:12 AM,28,3,5,480,1,full,1,103,0,5
11/4/2016,3:37 PM,28,3,5,480,1,partial,0,,0,6
11/5/2016,1:45 PM,28,3,5,480,0,,0,,0,7
11/6/2016,12:45 PM,28,3,5,480,0,,0,,0,8
11/7/2016,12:43,28,3,5,480,1,partial,1,96,0,9
11/8/2016,11:37 AM,28,3,5,480,1,partial,0,,0,10
11/9/2016,12:10 PM,28,3,5,480,,,0,,1,11
11/24/2016,11:20 AM,28,4,6,481,1,full,0,,0,0
11/25/2016,11:55 AM,28,4,6,481,0,,0,,0,1
11/26/2016,12:20 PM,28,4,6,481,0,,0,,0,2
11/27/2016,1:20 PM,28,4,6,481,1,full,1,121,0,3
11/28/2016,3:40 PM,28,4,6,481,1,partial,0,,0,4
11/29/2016,10:15 AM,28,4,6,481,0,,0,,0,5
11/30/2016,1:05 PM,28,4,6,481,0,,0,,0,6
12/1/2016,12:25 PM,28,4,6,481,1,full,0,,0,7
12/2/2016,11:10 AM,28,4,7,481,1,partial,0,,0,8
12/3/2016,1:30 PM,28,4,7,481,1,full,0,,0,9
12/4/2016,10:55 AM,28,4,7,481,0,,0,,0,10
12/5/2016,12:45 PM,28,4,7,481,0,,0,,0,11
12/6/2016,11:35 AM,28,4,7,481,1,partial,0,,0,12
12/7/2016,11:30 AM,28,4,7,481,0,,1,148,0,13
12/8/2016,10:00 AM,28,4,7,481,1,full,0,,0,14
12/9/2016,11:30 AM,28,4,7,481,1,partial,0,,0,15
12/10/2016,2:00 PM,28,4,7,481,1,full,0,,0,16
12/11/2016,11:50 AM,28,4,7,481,0,,0,,0,17
12/12/2016,12:00 PM,28,4,7,481,1,partial,0,,0,18
12/13/2016,12:00 PM,28,4,7,481,0,,0,,0,19
12/14/2016,12:05 PM,28,4,7,481,0,,0,,0,20
12/15/2016,3:50 PM,28,4,7,481,1,partial,0,,0,21
12/16/2016,12:45 PM,28,4,7,481,0,,0,,0,22
12/17/2016,10:30 AM,28,4,7,481,0,,0,,0,23
12/18/2016,11:35 AM,28,4,7,481,0,,0,,0,24
12/19/2016,2:25 PM,28,4,7,481,1,full,0,,0,25
12/20/2016,12:05 PM,28,4,7,481,0,,0,,0,26
12/21/2016,1:30 PM,28,4,7,481,0,,0,,0,27
12/22/2016,2:10 PM,28,4,7,481,1,full,1,150,0,28
12/23/2016,11:10 AM,28,4,8,481,1,partial,0,,0,29
12/24/2016,3:55 PM,28,4,8,481,0,,0,,0,30
12/26/2016,10:00 AM,28,4,8,481,1,full,1,53,0,31
12/27/2016,2:05 PM,28,4,8,481,0,,0,,0,32
12/28/2016,11:25 AM,28,4,8,481,0,,0,,0,33
12/29/2016,11:35 AM,28,4,8,481,1,full,1,60,0,34
12/30/2016,1:50 PM,28,4,8,481,0,,0,,0,35
12/31/2016,9:45 AM,28,4,8,481,0,,0,,0,36
1/1/2017,6:40 PM,28,4,8,481,0,,0,,0,37
1/2/2017,10:20 PM,28,4,8,481,0,,1,20,0,38
1/3/2017,1:10 PM,28,4,8,481,,,0,,1,39
11/24/2016,11:55 AM,28,4,6,482,1,full,0,,0,0
11/25/2016,12:25 PM,28,4,6,482,1,partial,0,,0,1
11/26/2016,12:20 PM,28,4,6,482,0,,0,,0,2
11/27/2016,1:05 PM,28,4,6,482,0,,0,,0,3
11/28/2016,4:25 PM,28,4,6,482,0,,0,,0,4
11/29/2016,10:45 AM,28,4,6,482,1,full,0,,0,5
11/30/2016,1:20 PM,28,4,6,482,1,partial,0,,0,6
12/1/2016,12:25 PM,28,4,6,482,0,,0,,0,7
12/2/2016,11:25 AM,28,4,7,482,0,,0,,0,8
12/3/2016,1:30 PM,28,4,7,482,0,,0,,0,9
12/4/2016,10:55 AM,28,4,7,482,0,,0,,0,10
12/5/2016,12:15 PM,28,4,7,482,0,,0,,0,11
12/6/2016,11:20 AM,28,4,7,482,1,full,1,85,0,12
12/7/2016,11:15 AM,28,4,7,482,0,,0,,0,13
12/8/2016,10:00 AM,28,4,7,482,0,,0,,0,14
12/9/2016,11:30 AM,28,4,7,482,1,full,1,87,0,15
12/10/2016,1:45 PM,28,4,7,482,1,partial,0,,0,16
12/11/2016,11:50 AM,28,4,7,482,0,,0,,0,17
12/12/2016,12:00 PM,28,4,7,482,1,partial,1,48,0,18
12/13/2016,12:15 PM,28,4,7,482,1,full,0,,0,19
12/14/2016,11:50 AM,28,4,7,482,0,,0,,0,20
12/15/2016,3:50 PM,28,4,7,482,0,,0,,0,21
12/16/2016,1:00 PM,28,4,7,482,0,,0,,0,22
12/17/2016,10:30 AM,28,4,7,482,0,,0,,0,23
12/18/2016,11:50 AM,28,4,7,482,,,0,,1,24
11/24/2016,11:35 AM,28,4,6,483,0,,0,,0,0
11/25/2016,12:40 PM,28,4,6,483,1,full,0,,0,1
11/26/2016,12:20 PM,28,4,6,483,0,,0,,0,2
11/27/2016,1:05 PM,28,4,6,483,0,,0,,0,3
11/28/2016,3:40 PM,28,4,6,483,1,partial,0,,0,4
11/29/2016,11:00 AM,28,4,6,483,0,,0,,0,5
11/30/2016,1:20 PM,28,4,6,483,1,full,0,,0,6
12/1/2016,12:45 PM,28,4,6,483,1,full,0,,0,7
12/2/2016,11:40 AM,28,4,7,483,0,,0,,0,8
12/3/2016,1:30 PM,28,4,7,483,0,,0,,0,9
12/4/2016,11:25 AM,28,4,7,483,1,full,0,,0,10
12/5/2016,12:30 PM,28,4,7,483,0,,0,,0,11
12/6/2016,11:05 AM,28,4,7,483,0,,0,,0,12
12/7/2016,11:30 AM,28,4,7,483,0,,1,118,0,13
12/8/2016,10:00 AM,28,4,7,483,0,,0,,0,14
12/9/2016,11:45 AM,28,4,7,483,,,0,,1,15
11/24/2016,11:20 AM,28,4,6,484,1,full,0,,0,0
11/25/2016,11:55 AM,28,4,6,484,0,,0,,0,1
11/26/2016,12:50 PM,28,4,6,484,0,,0,,0,2
11/27/2016,12:35 PM,28,4,6,484,0,,1,131,0,3
11/28/2016,4:10 PM,28,4,6,484,1,full,0,,0,4
11/29/2016,10:30 AM,28,4,6,484,1,partial,0,,0,5
11/30/2016,1:05 PM,28,4,6,484,0,,0,,0,6
12/1/2016,12:45 PM,28,4,6,484,0,,0,,0,7
12/2/2016,11:25 AM,28,4,7,484,1,full,0,,0,8
12/3/2016,1:30 PM,28,4,7,484,1,full,0,,0,9
12/4/2016,10:40 AM,28,4,7,484,0,,0,,0,10
12/5/2016,12:45 PM,28,4,7,484,1,partial,0,,0,11
12/6/2016,11:35 AM,28,4,7,484,1,full,0,,0,12
12/7/2016,11:00 AM,28,4,7,484,0,,0,,0,13
12/8/2016,10:30 AM,28,4,7,484,0,,0,,0,14
12/9/2016,11:15 AM,28,4,7,484,1,full,1,237,0,15
12/10/2016,2:00 PM,28,4,7,484,1,partial,0,,0,16
12/11/2016,11:50 AM,28,4,7,484,0,,0,,0,17
12/12/2016,12:15 PM,28,4,7,484,1,full,1,108,0,18
12/13/2016,12:15 PM,28,4,7,484,1,partial,0,,0,19
12/14/2016,11:50 AM,28,4,7,484,0,,0,,0,20
12/15/2016,4:05 PM,28,4,7,484,1,full,1,138,0,21
12/16/2016,12:30 PM,28,4,7,484,1,partial,0,,0,22
12/17/2016,10:30 AM,28,4,7,484,1,partial,0,,0,23
12/18/2016,11:20 AM,28,4,7,484,0,,0,,0,24
12/19/2016,2:25 PM,28,4,7,484,1,full,1,102,0,25
12/20/2016,11:30 AM,28,4,7,484,0,,0,,0,26
12/21/2016,1:30 PM,28,4,7,484,0,,0,,0,27
12/22/2016,2:30 PM,28,4,7,484,1,partial,0,,0,28
12/23/2016,11:10 AM,28,4,8,484,0,,1,141,0,29
12/24/2016,4:10 PM,28,4,8,484,1,full,0,,0,30
12/26/2016,9:40 AM,28,4,8,484,1,partial,0,,0,31
12/27/2016,2:05 PM,28,4,8,484,1,full,1,142,0,32
12/28/2016,11:25 AM,28,4,8,484,0,,0,,0,33
12/29/2016,11:20 AM,28,4,8,484,0,,0,,0,34
12/30/2016,2:10 PM,28,4,8,484,0,,1,136,0,35
12/31/2016,9:45 AM,28,4,8,484,0,,0,,0,36
1/1/2017,6:40 PM,28,4,8,484,,,0,,1,37
11/24/2016,11:55 AM,28,4,6,485,1,full,0,,0,0
11/25/2016,12:40 PM,28,4,6,485,0,,0,,0,1
11/26/2016,12:20 PM,28,4,6,485,0,,0,,0,2
11/27/2016,1:05 PM,28,4,6,485,0,,0,,0,3
11/28/2016,3:40 PM,28,4,6,485,0,,0,,0,4
11/29/2016,10:30 AM,28,4,6,485,1,partial,0,,0,5
11/30/2016,1:05 PM,28,4,6,485,0,,0,,0,6
12/1/2016,12:25 PM,28,4,6,485,1,partial,0,,0,7
12/2/2016,11:40 AM,28,4,7,485,0,,0,,0,8
12/3/2016,1:45 PM,28,4,7,485,1,partial,0,,0,9
12/4/2016,10:40 AM,28,4,7,485,0,,0,,0,10
12/5/2016,12:15 PM,28,4,7,485,0,,0,,0,11
12/6/2016,11:05 AM,28,4,7,485,1,partial,0,,0,12
12/7/2016,11:15 AM,28,4,7,485,0,,0,,0,13
12/8/2016,10:15 AM,28,4,7,485,0,,0,,0,14
12/9/2016,11:00 AM,28,4,7,485,1,full,0,,0,15
12/10/2016,2:00 PM,28,4,7,485,1,full,0,,0,16
12/11/2016,12:35 PM,28,4,7,485,0,,1,9,0,17
12/12/2016,11:45 AM,28,4,7,485,0,,0,,0,18
12/13/2016,11:45 AM,28,4,7,485,1,full,1,75,0,19
12/14/2016,11:20 AM,28,4,7,485,1,partial,0,,0,20
12/15/2016,3:50 PM,28,4,7,485,0,,0,,0,21
12/16/2016,1:00 PM,28,4,7,485,0,,0,,0,22
12/17/2016,10:15 AM,28,4,7,485,1,partial,0,,0,23
12/18/2016,11:35 AM,28,4,7,485,0,,1,65,0,24
12/19/2016,2:10 PM,28,4,7,485,1,partial,0,,0,25
12/20/2016,11:50 AM,28,4,7,485,0,,0,,0,26
12/21/2016,1:30 PM,28,4,7,485,1,full,1,20,0,27
12/22/2016,2:50 PM,28,4,7,485,0,,0,,0,28
12/23/2016,10:50 AM,28,4,8,485,1,partial,0,,0,29
12/24/2016,4:10 PM,28,4,8,485,0,,0,,0,30
12/26/2016,9:40 AM,28,4,8,485,0,,0,,0,31
12/27/2016,2:05 PM,28,4,8,485,1,partial,1,113,0,32
12/28/2016,11:45 AM,28,4,8,485,1,full,0,,0,33
12/29/2016,11:20 AM,28,4,8,485,0,,0,,0,34
12/30/2016,1:50 PM,28,4,8,485,0,,0,,0,35
12/31/2016,9:30 AM,28,4,8,485,0,,1,57,0,36
1/1/2017,6:40 PM,28,4,8,485,1,full,0,,0,37
1/2/2017,10:05 PM,28,4,8,485,1,partial,0,,0,38
1/3/2017,12:50 PM,28,4,8,485,1,partial,0,,0,39
1/4/2017,9:45 AM,28,4,8,485,0,,0,,0,40
1/5/2017,10:00 AM,28,4,8,485,1,partial,0,,0,41
1/6/2017,10:55 AM,28,4,8,485,1,partial,1,58,0,42
1/7/2017,1:50 PM,28,4,8,485,1,partial,0,,0,43
1/8/2017,7:20 PM,28,4,8,485,0,,0,,0,44
1/9/2017,5:00 PM,28,4,8,485,0,,0,,0,45
1/10/2017,3:30 PM,28,4,8,485,1,partial,1,74,0,46
1/11/2017,1:25 PM,28,4,8,485,1,partial,0,,0,47
1/12/2017,11:35 AM,28,4,8,485,0,,0,,0,48
1/13/2017,12:00 PM,28,4,8,485,1,partial,0,,0,49
1/14/2017,2:05 PM,28,4,8,485,1,partial,0,,0,50
1/15/2017,1:20 PM,28,4,8,485,,,0,,1,51
11/24/2016,11:35 AM,28,4,6,486,1,partial,0,,0,0
11/25/2016,12:10 PM,28,4,6,486,0,,0,,0,1
11/26/2016,12:35 PM,28,4,6,486,0,,0,,0,2
11/27/2016,1:05 PM,28,4,6,486,0,,0,,0,3
11/28/2016,4:10 PM,28,4,6,486,1,partial,0,,0,4
11/29/2016,10:45 AM,28,4,6,486,0,,0,,0,5
11/30/2016,1:20 PM,28,4,6,486,0,,0,,0,6
12/1/2016,12:10 PM,28,4,6,486,0,,0,,0,7
12/2/2016,11:10 AM,28,4,7,486,1,partial,0,,0,8
12/3/2016,1:15 PM,28,4,7,486,1,partial,0,,0,9
12/4/2016,10:55 AM,28,4,7,486,0,,0,,0,10
12/5/2016,1:05 PM,28,4,7,486,0,,0,,0,11
12/6/2016,11:20 AM,28,4,7,486,1,full,0,,0,12
12/7/2016,11:15 AM,28,4,7,486,0,,0,,0,13
12/8/2016,10:15 AM,28,4,7,486,1,full,0,,0,14
12/9/2016,11:45 AM,28,4,7,486,0,,0,,0,15
12/10/2016,1:45 PM,28,4,7,486,1,full,0,,0,16
12/11/2016,11:50 AM,28,4,7,486,0,,0,,0,17
12/12/2016,12:00 PM,28,4,7,486,0,,0,,0,18
12/13/2016,11:30 AM,28,4,7,486,0,,0,,0,19
12/14/2016,11:50 AM,28,4,7,486,1,full,0,,0,20
12/15/2016,3:35 PM,28,4,7,486,0,,0,,0,21
12/16/2016,12:45 PM,28,4,7,486,1,full,0,,0,22
12/17/2016,10:45 AM,28,4,7,486,0,,0,,0,23
12/18/2016,11:35 AM,28,4,7,486,1,full,0,,0,24
12/19/2016,2:40 PM,28,4,7,486,0,,0,,0,25
12/20/2016,11:50 AM,28,4,7,486,1,full,1,13,0,26
12/21/2016,1:10 PM,28,4,7,486,1,partial,0,,0,27
12/22/2016,2:50 PM,28,4,7,486,0,,0,,0,28
12/23/2016,10:50 AM,28,4,8,486,0,,0,,0,29
12/24/2016,4:10 PM,28,4,8,486,1,full,0,,0,30
12/26/2016,10:00 AM,28,4,8,486,1,full,0,,0,31
12/27/2016,2:20 PM,28,4,8,486,1,partial,0,,0,32
12/28/2016,11:25 AM,28,4,8,486,0,,0,,0,33
12/29/2016,11:05 AM,28,4,8,486,0,,0,,0,34
12/30/2016,2:10 PM,28,4,8,486,0,,0,,0,35
12/31/2016,9:45 AM,28,4,8,486,1,partial,0,,0,36
1/1/2017,6:20 PM,28,4,8,486,1,full,0,,0,37
1/2/2017,10:05 PM,28,4,8,486,0,,0,,0,38
1/3/2017,12:50 PM,28,4,8,486,0,,0,,0,39
1/4/2017,9:45 AM,28,4,8,486,0,,0,,0,40
1/5/2017,10:00 AM,28,4,8,486,,,0,,1,41
11/24/2016,11:35 AM,28,4,6,487,1,full,0,,0,0
11/25/2016,12:25 PM,28,4,6,487,1,partial,0,,0,1
11/26/2016,12:20 PM,28,4,6,487,0,,0,,0,2
11/27/2016,12:35 PM,28,4,6,487,0,,0,,0,3
11/28/2016,4:25 PM,28,4,6,487,1,partial,1,63,0,4
11/29/2016,10:45 AM,28,4,6,487,0,,0,,0,5
11/30/2016,1:20 PM,28,4,6,487,0,,0,,0,6
12/1/2016,12:25 PM,28,4,6,487,0,,0,,0,7
12/2/2016,11:40 AM,28,4,7,487,0,,0,,0,8
12/3/2016,1:45 PM,28,4,7,487,0,,0,,0,9
12/4/2016,11:25 AM,28,4,7,487,1,partial,0,,0,10
12/5/2016,12:15 PM,28,4,7,487,0,,0,,0,11
12/6/2016,11:20 AM,28,4,7,487,0,,0,,0,12
12/7/2016,11:30 AM,28,4,7,487,,,0,,1,13
11/24/2016,11:35 AM,28,4,6,488,1,full,0,,0,0
11/25/2016,12:40 PM,28,4,6,488,1,partial,0,,0,1
11/26/2016,12:05 PM,28,4,6,488,0,,0,,0,2
11/27/2016,1:05 PM,28,4,6,488,0,,0,,0,3
11/28/2016,3:55 PM,28,4,6,488,1,partial,0,,0,4
11/29/2016,11:00 AM,28,4,6,488,1,partial,0,,0,5
11/30/2016,1:35 PM,28,4,6,488,1,full,0,,0,6
12/1/2016,12:10 PM,28,4,6,488,0,,0,,0,7
12/2/2016,11:25 AM,28,4,7,488,0,,0,,0,8
12/3/2016,1:15 PM,28,4,7,488,1,full,0,,0,9
12/4/2016,11:10 AM,28,4,7,488,0,,0,,0,10
12/5/2016,12:45 PM,28,4,7,488,0,,0,,0,11
12/6/2016,11:35 AM,28,4,7,488,0,,0,,0,12
12/7/2016,11:15 AM,28,4,7,488,0,,0,,0,13
12/8/2016,10:30 AM,28,4,7,488,1,full,1,229,0,14
12/9/2016,11:00 AM,28,4,7,488,1,partial,0,,0,15
12/10/2016,1:30 PM,28,4,7,488,1,partial,0,,0,16
12/11/2016,12:10 PM,28,4,7,488,1,partial,0,,0,17
12/12/2016,11:30 AM,28,4,7,488,0,,0,,0,18
12/13/2016,12:00 PM,28,4,7,488,0,,0,,0,19
12/14/2016,11:20 AM,28,4,7,488,1,partial,0,,0,20
12/15/2016,3:50 PM,28,4,7,488,1,partial,0,,0,21
12/16/2016,12:15 PM,28,4,7,488,0,,0,,0,22
12/17/2016,10:45 AM,28,4,7,488,1,full,1,110,0,23
12/18/2016,11:20 AM,28,4,7,488,1,partial,0,,0,24
12/19/2016,2:40 PM,28,4,7,488,0,,0,,0,25
12/20/2016,11:50 AM,28,4,7,488,1,full,1,89,0,26
12/21/2016,1:30 PM,28,4,7,488,1,partial,0,,0,27
12/22/2016,2:50 PM,28,4,7,488,0,,0,,0,28
12/23/2016,10:50 AM,28,4,8,488,1,partial,1,62,0,29
12/24/2016,4:10 PM,28,4,8,488,0,,0,,0,30
12/26/2016,10:00 AM,28,4,8,488,0,,1,89,0,31
12/27/2016,2:20 PM,28,4,8,488,1,full,0,,0,32
12/28/2016,11:25 AM,28,4,8,488,1,partial,0,,0,33
12/29/2016,11:05 AM,28,4,8,488,0,,0,,0,34
12/30/2016,2:10 PM,28,4,8,488,1,full,0,,0,35
12/31/2016,9:30 AM,28,4,8,488,0,,0,,0,36
1/1/2017,6:40 PM,28,4,8,488,1,partial,0,,0,37
1/2/2017,10:05 PM,28,4,8,488,1,partial,0,,0,38
1/3/2017,12:50 PM,28,4,8,488,0,,0,,0,39
1/4/2017,9:45 AM,28,4,8,488,1,partial,0,,0,40
1/5/2017,10:00 AM,28,4,8,488,1,full,0,,0,41
1/6/2017,10:55 AM,28,4,8,488,0,,1,9,0,42
1/7/2017,1:50 PM,28,4,8,488,0,,0,,0,43
1/8/2017,7:20 PM,28,4,8,488,0,,0,,0,44
1/9/2017,5:00 PM,28,4,8,488,,,0,,1,45
11/24/2016,11:20 AM,28,4,6,489,0,,0,,0,0
11/25/2016,11:55 AM,28,4,6,489,0,,0,,0,1
11/26/2016,12:50 PM,28,4,6,489,1,partial,0,,0,2
11/27/2016,12:35 PM,28,4,6,489,0,,0,,0,3
11/28/2016,4:25 PM,28,4,6,489,1,full,0,,0,4
11/29/2016,10:30 AM,28,4,6,489,0,,0,,0,5
11/30/2016,1:05 PM,28,4,6,489,1,partial,0,,0,6
12/1/2016,12:10 PM,28,4,6,489,0,,0,,0,7
12/2/2016,11:10 AM,28,4,7,489,1,full,1,103,0,8
12/3/2016,1:15 PM,28,4,7,489,0,,0,,0,9
12/4/2016,10:40 AM,28,4,7,489,0,,0,,0,10
12/5/2016,12:45 PM,28,4,7,489,1,full,1,186,0,11
12/6/2016,11:05 AM,28,4,7,489,1,partial,0,,0,12
12/7/2016,11:00 AM,28,4,7,489,0,,0,,0,13
12/8/2016,10:15 AM,28,4,7,489,1,full,1,167,0,14
12/9/2016,11:30 AM,28,4,7,489,1,partial,0,,0,15
12/10/2016,1:30 PM,28,4,7,489,0,,0,,0,16
12/11/2016,12:35 PM,28,4,7,489,1,full,1,122,0,17
12/12/2016,11:30 AM,28,4,7,489,0,,0,,0,18
12/13/2016,11:45 AM,28,4,7,489,0,,0,,0,19
12/14/2016,11:35 AM,28,4,7,489,1,full,1,161,0,20
12/15/2016,3:50 PM,28,4,7,489,0,,0,,0,21
12/16/2016,12:30 PM,28,4,7,489,1,partial,0,,0,22
12/17/2016,11:00 AM,28,4,7,489,1,full,1,98,0,23
12/18/2016,11:20 AM,28,4,7,489,1,partial,0,,0,24
12/19/2016,2:25 PM,28,4,7,489,1,full,0,,0,25
12/20/2016,11:50 AM,28,4,7,489,0,,1,105,0,26
12/21/2016,1:10 PM,28,4,7,489,0,,0,,0,27
12/22/2016,2:10 PM,28,4,7,489,1,full,1,84,0,28
12/23/2016,11:10 AM,28,4,8,489,0,,0,,0,29
12/24/2016,4:10 PM,28,4,8,489,0,,0,,0,30
12/26/2016,10:00 AM,28,4,8,489,1,full,1,86,0,31
12/27/2016,2:20 PM,28,4,8,489,1,partial,0,,0,32
12/28/2016,11:10 AM,28,4,8,489,0,,0,,0,33
12/29/2016,11:35 AM,28,4,8,489,1,full,1,76,0,34
12/30/2016,1:50 PM,28,4,8,489,1,partial,0,,0,35
12/31/2016,9:45 AM,28,4,8,489,0,,0,,0,36
1/1/2017,6:20 PM,28,4,8,489,1,partial,1,46,0,37
1/2/2017,10:05 PM,28,4,8,489,1,partial,0,,0,38
1/3/2017,12:50 PM,28,4,8,489,1,full,0,,0,39
1/4/2017,9:45 AM,28,4,8,489,0,,0,,0,40
1/5/2017,10:00 AM,28,4,8,489,0,,0,,0,41
1/6/2017,10:55 AM,28,4,8,489,0,,1,105,0,42
1/7/2017,1:50 PM,28,4,8,489,0,,0,,0,43
1/8/2017,7:20 PM,28,4,8,489,,,0,,1,44
11/24/2016,11:55 AM,28,4,6,490,1,full,0,,0,0
11/25/2016,12:25 PM,28,4,6,490,0,,0,,0,1
11/26/2016,12:50 PM,28,4,6,490,1,partial,0,,0,2
11/27/2016,12:35 PM,28,4,6,490,1,full,0,,0,3
11/28/2016,3:55 PM,28,4,6,490,1,partial,0,,0,4
11/29/2016,11:15 AM,28,4,6,490,1,partial,0,,0,5
11/30/2016,1:50 PM,28,4,6,490,0,,0,,0,6
12/1/2016,12:45 PM,28,4,6,490,1,full,0,,0,7
12/2/2016,11:55 AM,28,4,7,490,0,,0,,0,8
12/3/2016,1:15 PM,28,4,7,490,0,,0,,0,9
12/4/2016,10:55 AM,28,4,7,490,0,,0,,0,10
12/5/2016,12:30 PM,28,4,7,490,1,full,0,,0,11
12/6/2016,10:50 AM,28,4,7,490,0,,0,,0,12
12/7/2016,11:00 AM,28,4,7,490,1,full,0,,0,13
12/8/2016,10:00 AM,28,4,7,490,0,,0,,0,14
12/9/2016,11:15 AM,28,4,7,490,0,,0,,0,15
12/10/2016,1:45 PM,28,4,7,490,1,full,0,,0,16
12/11/2016,12:35 PM,28,4,7,490,0,,0,,0,17
12/12/2016,12:00 PM,28,4,7,490,1,full,0,,0,18
12/13/2016,12:00 PM,28,4,7,490,1,partial,0,,0,19
12/14/2016,11:20 AM,28,4,7,490,1,partial,0,,0,20
12/15/2016,3:35 PM,28,4,7,490,1,partial,0,,0,21
12/16/2016,12:45 PM,28,4,7,490,0,,0,,0,22
12/17/2016,10:30 AM,28,4,7,490,0,,0,,0,23
12/18/2016,11:35 AM,28,4,7,490,1,partial,0,,0,24
12/19/2016,2:25 PM,28,4,7,490,1,partial,0,,0,25
12/20/2016,11:30 AM,28,4,7,490,0,,0,,0,26
12/21/2016,1:30 PM,28,4,7,490,0,,0,,0,27
12/22/2016,2:30 PM,28,4,7,490,0,,0,,0,28
12/23/2016,11:10 AM,28,4,8,490,0,,0,,0,29
12/24/2016,3:55 PM,28,4,8,490,1,partial,0,,0,30
12/26/2016,10:00 AM,28,4,8,490,1,full,1,46,0,31
12/27/2016,2:05 PM,28,4,8,490,1,full,0,,0,32
12/28/2016,11:25 AM,28,4,8,490,0,,0,,0,33
12/29/2016,11:20 AM,28,4,8,490,1,partial,0,,0,34
12/30/2016,1:50 PM,28,4,8,490,0,,0,,0,35
12/31/2016,9:45 AM,28,4,8,490,1,full,0,,0,36
1/1/2017,6:20 PM,28,4,8,490,1,full,0,,0,37
1/2/2017,10:20 PM,28,4,8,490,1,partial,0,,0,38
1/3/2017,12:50 PM,28,4,8,490,1,partial,0,,0,39
1/4/2017,9:45 AM,28,4,8,490,0,,0,,0,40
1/5/2017,10:00 AM,28,4,8,490,0,,0,,0,41
1/6/2017,10:55 AM,28,4,8,490,0,,0,,0,42
1/7/2017,1:50 PM,28,4,8,490,0,,0,,0,43
1/8/2017,7:20 PM,28,4,8,490,,,0,,1,44
11/24/2016,11:35 AM,28,4,6,491,1,full,0,,0,0
11/25/2016,12:25 PM,28,4,6,491,0,,0,,0,1
11/26/2016,12:35 PM,28,4,6,491,0,,0,,0,2
11/27/2016,12:35 PM,28,4,6,491,1,full,1,108,0,3
11/28/2016,3:55 PM,28,4,6,491,0,,0,,0,4
11/29/2016,11:00 AM,28,4,6,491,1,partial,0,,0,5
11/30/2016,1:20 PM,28,4,6,491,0,,0,,0,6
12/1/2016,12:10 PM,28,4,6,491,0,,0,,0,7
12/2/2016,11:10 AM,28,4,7,491,1,full,0,,0,8
12/3/2016,1:30 PM,28,4,7,491,0,,0,,0,9
12/4/2016,10:40 AM,28,4,7,491,1,partial,0,,0,10
12/5/2016,12:30 PM,28,4,7,491,0,,0,,0,11
12/6/2016,11:05 AM,28,4,7,491,1,full,0,,0,12
12/7/2016,11:15 AM,28,4,7,491,0,,0,,0,13
12/8/2016,10:30 AM,28,4,7,491,1,full,1,222,0,14
12/9/2016,11:30 AM,28,4,7,491,0,,0,,0,15
12/10/2016,1:30 PM,28,4,7,491,1,full,0,,0,16
12/11/2016,12:10 PM,28,4,7,491,1,full,0,,0,17
12/12/2016,12:15 PM,28,4,7,491,1,partial,0,,0,18
12/13/2016,11:45 AM,28,4,7,491,0,,0,,0,19
12/14/2016,11:50 AM,28,4,7,491,1,full,0,,0,20
12/15/2016,4:05 PM,28,4,7,491,1,partial,0,,0,21
12/16/2016,1:00 PM,28,4,7,491,0,,0,,0,22
12/17/2016,10:45 AM,28,4,7,491,0,,0,,0,23
12/18/2016,11:20 AM,28,4,7,491,0,,0,,0,24
12/19/2016,2:25 PM,28,4,7,491,1,full,1,238,0,25
12/20/2016,11:50 AM,28,4,7,491,0,,0,,0,26
12/21/2016,1:50 PM,28,4,7,491,0,,0,,0,27
12/22/2016,2:50 PM,28,4,7,491,0,,0,,0,28
12/23/2016,11:10 AM,28,4,8,491,,,0,,1,29
11/24/2016,11:20 AM,28,4,6,492,1,partial,0,,0,0
